id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
132966,Water View Studio in Pacific Beach!,555739,Rosana,,La Jolla,32.80934,-117.25913,Entire home/apt,81,31,35,2022-12-12,0.28,1,260,5,
606508,"condos in San Diego, CA",103427,Jacqueline M,,Core,32.71816,-117.15442,Entire home/apt,282,2,1,2015-06-10,0.01,5,90,0,Exempt
149548,Mission Bay Getaway - Seaworld Beaches SUPER CLEAN,721326,Olivia,,Bay Park,32.79993,-117.20067,Private room,53,3,233,2022-11-27,1.68,2,147,24,
610920,La Jolla Beach Beauty ~ 3bd/2ba walk to beach/surf,3028993,Intrepid,,La Jolla,32.81244,-117.26835,Entire home/apt,749,3,15,2022-11-27,0.13,1,161,8,
289088,"Quiet studio: King bed, AC, Washer",1501859,Belinda,,Midtown,32.74277,-117.17735,Entire home/apt,89,2,373,2022-12-13,2.79,2,6,57,
165967,MIKE'S PLACE - A PRIVATE  COTTAGE,790976,Mike,,West University Heights,32.75314,-117.15142,Entire home/apt,125,3,669,2022-12-18,4.83,2,190,52,"tier_2, STR-01893L"
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.75031,-117.23056,Entire home/apt,94,31,57,2022-10-23,0.49,1,113,6,
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72784,-117.16398,Private room,65,1,570,2022-12-03,4.51,10,10,58,
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72636,-117.16461,Private room,67,1,721,2022-12-09,5.71,10,8,47,
166241,Casa d'Elia Guestroom,792566,'Elia,,East Lake,32.6567,-116.9713,Private room,75,30,57,2022-10-31,0.41,1,179,3,
293133,San Diego Hillcrest area cozy Close to everything,797956,Michael,,North Hills,32.74925,-117.13299,Entire home/apt,97,21,2,2019-03-21,0.04,1,365,0,
167022,Room and shared bath in home near beach.,795905,Franz,,Pacific Beach,32.79644,-117.23409,Private room,85,3,235,2022-08-19,1.69,3,0,9,
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553,-117.15377,Entire home/apt,89,31,109,2022-06-30,0.87,1,124,1,
167760,Traveler's Haven - Central to all!,799669,Mary,,Mira Mesa,32.91216,-117.12881,Private room,65,3,85,2022-08-28,0.61,3,0,10,
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75906,-117.14445,Entire home/apt,253,1,296,2022-11-28,2.57,5,278,31,
167804,"Mission Bay Retreat Studio, near Beaches, La Jolla",721326,Olivia,,Bay Park,32.80135,-117.20282,Private room,54,3,116,2022-12-09,0.92,2,170,28,
299720,Bankers Hill Studio by Balboa Park,384706,Dhiraj,,Midtown,32.73464,-117.16452,Entire home/apt,121,28,58,2022-12-16,0.43,1,308,9,
637308,La Jolla Castle in the Sky,3178591,David,,La Jolla,32.83984,-117.26885,Entire home/apt,1352,4,7,2022-07-07,0.06,1,203,2,
168415,Travel Twin Artist Retreat w/ Pool,766039,Pamela,,Bird Land,32.78175,-117.16045,Private room,91,5,72,2022-06-28,0.52,4,0,3,
170421,Traveler's Haven 2 - Central to all,799669,Mary,,Mira Mesa,32.91068,-117.13051,Private room,55,2,53,2019-07-31,0.38,3,325,0,
323773,Little Italy Penthouse w/Private Deck!,1657242,Kristin,,Cortez Hill,32.72237,-117.1652,Entire home/apt,200,30,1,2014-06-17,0.01,1,144,0,
171212,Entire 3BR/2BA Condo in Beautiful Del Mar!,816767,Kayvon,,Carmel Valley,32.94568,-117.23229,Entire home/apt,149,30,55,2022-09-30,0.46,1,299,4,
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74323,-117.17623,Entire home/apt,179,3,212,2022-11-28,1.82,2,34,25,
172519,Upstairs Room/Pt. Loma,164137,Melinda,,Roseville,32.73936,-117.21747,Private room,85,2,53,2019-01-13,0.38,3,138,0,
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Midtown,32.74957,-117.16708,Private room,85,3,97,2022-11-20,0.74,1,332,7,
174041,PRIVATE LOFT 2 beds/1 ba - Central!,799669,Mary,,Mira Mesa,32.91086,-117.13066,Entire home/apt,125,5,10,2022-07-08,0.07,3,0,3,
175119,"Private bed&bath (sorry, closed for pandemic)",836963,Kevin,,Talmadge,32.76687,-117.09017,Private room,92,1,102,2021-08-08,0.73,1,82,0,
359971,Hillcrest - (close to Zoo & Balboa Park),1821106,Marcela,,West University Heights,32.75568,-117.14679,Entire home/apt,115,30,87,2022-08-10,0.66,1,145,4,
655822,Andrade  Spa In Sunny San Diego CA,2356843,Penelope,,Rancho Penasquitos,32.9524,-117.11426,Entire home/apt,301,5,13,2022-10-11,0.18,1,277,2,
176588,Mission Bay Cottage - SAN DIEGO,2139569,Doug,,Moreno Mission,32.77361,-117.2004,Entire home/apt,124,3,255,2022-11-20,1.85,2,200,53,
182428,Adorable South Mission Studio 5- 1block to Ocean,874515,Luke,,Mission Bay,32.76411,-117.25139,Entire home/apt,119,3,17,2022-10-03,0.16,36,316,9,
657051,South Park walk Balboa Park Zoo BBQ Hottub Keyless,432635829,Rosemary,,South Park,32.72266,-117.12402,Entire home/apt,162,30,249,2022-12-11,2.01,1,195,39,
366811,Private Floor to yourselves with game room,1852011,Brian,,Clairemont Mesa,32.81801,-117.16826,Entire home/apt,110,3,324,2022-11-28,2.50,2,80,33,
691897,"BOAT, BED & BREAKFAST - ""DAUNTLESS"" - 43' Hampton",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,314,2,46,2022-12-03,0.44,1,67,11,
373322,Pacific Beach San Diego Bay,1402683,Sandra,,Mission Bay,32.7924,-117.23138,Entire home/apt,268,3,20,2022-08-15,0.16,2,240,3,
670830,"Walk to bay/dwntwn/parkZoo, parking free/Lavender",2315442,Michael,,Park West,32.72632,-117.16597,Private room,67,1,611,2022-12-06,4.87,10,10,54,
674234,"1/2 br condo in San Diego, Mission Valley",103427,Jacqueline M,,West University Heights,32.76103,-117.16063,Entire home/apt,307,2,0,,,5,88,0,Exempt
691132,"Family Beach Home, 2 Blocks To Sand",129123,Michael,,Pacific Beach,32.80756,-117.25728,Entire home/apt,465,4,8,2021-12-30,0.07,5,237,1,
693579,1 Bed Apt- Ideal for Travel Nurse / Grad / Coder,3547828,Blair,,Balboa Park,32.7159,-117.14481,Entire home/apt,83,32,1,2019-12-29,0.03,23,365,0,
1246698,Pet-Friendly Blanca Bungalow Artist Retreat,4212739,Andrea,,South Park,32.72632,-117.12641,Entire home/apt,190,2,20,2022-12-23,1.45,1,82,17,"tier_3, STR-00133L"
1252651,OB Blue BeachHome 2 Blks to Ocean,6627782,Sarah,,Ocean Beach,32.74276,-117.25235,Entire home/apt,238,3,213,2022-12-13,2.66,2,143,38,
385760,"Super location,  beautiful neighborhood",1486293,Ann,,Loma Portal,32.75711,-117.22541,Private room,50,31,94,2022-12-04,0.72,1,261,4,
393042,Twin Bed  Upstairs,164137,Melinda,,Roseville,32.74036,-117.21963,Private room,122,1,46,2020-02-16,0.36,3,53,0,
707175,Luxury One BedRoom SanDiego (min 1mon),3634860,Anne,,Marina,32.70958,-117.16148,Entire home/apt,280,30,1,2014-03-16,0.01,2,357,0,
394524,Private Studio a block away from the beach,1972369,Edward,,Pacific Beach,32.802494,-117.25676,Entire home/apt,184,2,160,2022-11-12,1.25,1,360,32,
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74359,-117.17584,Entire home/apt,91,3,218,2022-12-04,1.71,1,331,40,
1255655,Colorful Condo located in San Diego,6839595,Chris,,Mission Valley,32.77351,-117.14657,Entire home/apt,211,3,24,2022-11-03,0.21,1,305,8,
723387,Perfect PB Spring/Summer Getaway!,3736562,Renee,,Pacific Beach,32.79429,-117.24269,Entire home/apt,172,1,122,2022-11-27,0.98,6,332,16,
741131,One Bedroom Ocean View San Diego Central EZ Park,1291828,Tomio,,Linda Vista,32.79647,-117.17435,Entire home/apt,89,30,58,2022-06-20,0.49,7,357,1,
1260804,Little Italy Harbor View House Parking San Diego,2885527,Linda,,Midtown,32.73176,-117.1679,Entire home/apt,333,4,249,2022-11-27,2.17,4,134,42,
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.75103,-117.24745,Entire home/apt,149,2,71,2022-05-27,0.55,3,238,8,
743453,"Quiet, relaxing, big & private room",3894707,Pamela,,Clairemont Mesa,32.81007,-117.18615,Private room,55,4,296,2018-11-06,2.39,1,241,0,
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.83452,-117.27772,Entire home/apt,250,3,171,2020-11-29,1.35,1,24,0,
1261964,"Modern, Minimalist Luxe Penthouse",6872996,Heather,,Moreno Mission,32.76465,-117.18605,Private room,120,2,12,2018-10-06,0.11,1,44,0,
752725,Vintage 1928 Craftsman Cottage outdoor living & AC,1028287,Richard,,North Hills,32.745318351522904,-117.13882022651346,Entire home/apt,201,4,87,2022-11-24,0.83,3,43,22,
1284694,Downtown Victorian Loft Views,6989346,John,,Grant Hill,32.71084,-117.14251,Entire home/apt,153,3,197,2022-10-24,1.71,13,354,2,
426121,Sunset Suites - Charming Apt with Roof-top Patio,2118023,Tricia,,Midtown,32.74271,-117.1773,Entire home/apt,115,1,147,2022-10-28,1.14,1,46,25,
756982,Perfect La Jolla Spanish Cottage,3985912,Andrew,,La Jolla,32.84279,-117.27129,Entire home/apt,270,1,319,2022-08-13,2.71,1,14,15,
438786,1925 Craftsman Hillcrest home w outdoor living.,2165667,Camila,,North Hills,32.74966,-117.14462,Entire home/apt,89,1,585,2022-12-03,5.69,2,344,48,
1285153,1 Bed in a 4 Bed Dorm at Fun Little Italy Hostel,3324885,Bobby,,Cortez Hill,32.72383,-117.16552,Hotel room,43,1,180,2022-12-13,1.60,4,159,26,
768093,"family friendly, close to the beach",302986,Isabel,,Pacific Beach,32.80769,-117.24242,Entire home/apt,249,4,40,2022-11-25,0.35,3,173,4,
778962,"1 of a Kind!  North Park, Hillcrest",1502676,Aaron,,North Hills,32.7505,-117.14171,Entire home/apt,296,1,309,2022-09-10,2.55,5,11,24,
1301778,Swanky Casa Ocean Beach 1 Blk to Beach with A/C,7078456,Joshua,,Ocean Beach,32.74829,-117.2517,Entire home/apt,302,2,399,2022-12-17,3.48,2,70,48,
789549,"Modern, Bright and Beautiful Across From Ballpark",4160438,Evan,,East Village,32.70918,-117.15443,Entire home/apt,199,26,20,2022-08-31,0.17,1,147,2,"tier_3, STR-02948L"
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.80279,-117.18976,Entire home/apt,124,30,177,2022-10-21,1.38,2,50,5,
797668,Mission Beach Family Paradise. Beach & Bay fun,4200720,Mark,,Mission Bay,32.75994,-117.2489,Entire home/apt,213,2,354,2022-12-02,2.96,1,222,56,
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72699,-117.16578,Private room,71,1,739,2022-11-28,5.75,10,7,61,
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72857,-117.16604,Private room,71,1,672,2022-12-09,5.29,10,20,64,
1309621,Ocean View Beach House (Sleeps 8) Steps 2 Beach,7118915,Cece,,Mission Bay,32.76744,-117.25172,Entire home/apt,468,4,74,2022-11-28,0.72,2,195,25,
1316496,Big 3BD 2 blks to Beach Ocean View,7151315,Richard,,Pacific Beach,32.80727,-117.25695,Entire home/apt,244,2,256,2022-12-20,2.22,4,226,30,
806120,South Park-Zoo + HotTub+ Balboa Park- EASY PKNG,3310631,Sean,,South Park,32.72231,-117.12504,Entire home/apt,175,1,51,2022-11-29,0.48,2,328,4,
1335408,Modern Spacious Yoga Studio!,7241138,Jim,,North Hills,32.74008,-117.12451,Entire home/apt,121,2,504,2022-11-10,4.37,1,156,41,
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/ATTIC,2315442,Michael,,Park West,32.72796,-117.1657,Private room,59,1,674,2022-12-05,5.30,10,1,67,
810931,Clean/Private BDRM/ Ideal for Grads/Intern/Coder,3547828,Blair,,East Village,32.71724,-117.15306,Private room,37,32,2,2019-06-30,0.04,23,365,0,
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72839,-117.16589,Private room,68,1,848,2022-11-19,6.63,10,8,68,
1339446,"SanDiego, Hillcrest, 1 Master Bedroom & Bath",7263590,Nelson,,Midtown,32.74874,-117.14694,Private room,132,30,28,2019-07-21,0.24,1,364,0,
815244,MasterBedroom in cottage near beach,795905,Franz,,Pacific Beach,32.79545,-117.23483,Private room,90,2,53,2022-08-22,0.43,3,0,6,
816942,"Great Location, Affordable & Fun!",3969352,Aaron & Jenny,,Grantville,32.78608,-117.10822,Entire home/apt,199,31,119,2022-12-09,0.98,1,274,10,
1344209,"Ocean View, Lush Oasis, 5 Blocks From Beach",7291892,Ethan,,Loma Portal,32.74315,-117.24113,Entire home/apt,302,1,111,2022-12-10,0.97,1,91,28,
1346986,The Cali Surf Palace,7307828,Sharon & Terry,,University City,32.84688,-117.21555,Private room,100,2,281,2022-10-29,2.46,1,343,37,
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82787,-117.27975,Entire home/apt,1177,3,41,2022-10-10,0.33,1,245,4,
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79632,-117.03466,Entire home/apt,239,5,9,2017-12-28,0.07,1,79,0,
821576,"Surf, sand, comfort & great price!",129123,Michael,,Pacific Beach,32.80691,-117.25604,Entire home/apt,285,3,50,2022-11-01,0.41,5,268,11,
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.76597,-117.19067,Entire home/apt,149,2,322,2022-12-18,2.53,5,82,48,
1374898,On park. 1 bed apt.has air & parking.+kitchen+w&d,7450232,Anthony,,West University Heights,32.7631,-117.14528,Entire home/apt,273,2,383,2022-11-21,3.35,2,86,26,
821991,Early 1900's Carriage House w/Views,4316337,Brook & Justin,,North Hills,32.74474,-117.13012,Entire home/apt,134,2,460,2022-12-17,3.98,1,306,68,
1378432,Walk to bay private bath deck priv kitchenette,2315442,Michael,,Park West,32.72676,-117.16562,Private room,73,1,498,2021-10-10,4.46,10,5,0,
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.7264,-117.12624,Entire home/apt,333,3,55,2022-11-26,0.43,2,208,7,
868988,Stay on the Beach in San Diego,3066335,Will,,Mission Bay,32.76817,-117.24933,Entire home/apt,350,3,37,2022-07-05,0.47,1,0,1,
1388706,Modern/Custom Beach House - Del Mar,7512090,Cameron,,Del Mar Heights,32.93485,-117.25528,Entire home/apt,492,3,66,2022-12-11,0.66,1,194,15,"tier_3, STR-04347L"
873742,Welcoming Bungalow close to it all!,4371822,Heather & Mike,,South Park,32.72521,-117.1274,Entire home/apt,119,3,525,2022-12-19,4.37,1,233,23,"tier_1, STR-01448L"
1393531,Soak in a Hot Tub at a Mediterranean Beach House,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,2021-11-27,0.24,3,363,0,
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,Balboa Park,32.71941,-117.129,Entire home/apt,80,30,325,2022-01-05,2.54,1,137,1,
519849,Eco Luxury Casita,2558457,Kristen,,Mission Bay,32.78917,-117.23352,Entire home/apt,225,4,144,2022-11-05,1.21,1,322,10,"tier_2, STR-02590L"
885550,Centrally Located In Mission Valley,2806365,Catherine,,Grantville,32.78346,-117.10798,Entire home/apt,145,30,30,2022-09-17,0.26,1,321,3,
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73608,-117.16177,Entire home/apt,79,30,40,2022-12-15,0.32,1,213,5,
1393792,Private room in Chula Vista,5488607,Soley,,Otay Ranch,32.63544,-116.98259,Private room,65,3,26,2022-08-08,0.23,3,89,4,STR22-0138
887573,Cozy Room in Pacifc Beach,4706066,Dragos,,Mission Bay,32.79113,-117.23302,Private room,69,3,84,2022-08-14,0.70,1,301,13,
1399003,Charming in Little Italy,1457673,Kit,,Little Italy,32.72021,-117.16694,Entire home/apt,127,31,10,2022-11-12,0.16,12,48,4,
1399627,"New, modern and private Guest House",7559545,Yael,,Rancho Penasquitos,32.94723,-117.1143,Entire home/apt,140,5,8,2022-12-16,1.10,1,356,8,"tier_2, STR-01638L"
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83277,-117.25975,Private room,150,2,70,2018-09-22,0.55,2,172,0,
888310,Luxury Condo  Close to Downtown San Di,3142348,Don,,Park West,32.72904,-117.16486,Entire home/apt,89,30,16,2022-03-05,0.29,4,123,1,
560227,Mission Bay Luxury Home - Views to Ocean & Bay,57109,William,,Mission Bay,32.7873,-117.25408,Entire home/apt,599,5,2,2012-11-24,0.02,1,266,0,
1402502,Pacific Beach 2BDRM- Ocean Front Building,1457673,Kit,,Pacific Beach,32.79729,-117.25606,Entire home/apt,151,31,7,2022-01-17,0.08,12,58,1,
906070,Luxury Condo Del Mar(Carmel Valley),4849153,Raj,,Carmel Valley,32.94909,-117.23244,Entire home/apt,78,15,23,2022-09-30,0.19,1,183,1,
1417446,Sunny Secret Cottage Outdoor Patio & A/C,1028287,Richard,,North Hills,32.74531509031788,-117.13865134466971,Entire home/apt,142,5,93,2022-11-30,0.82,3,78,15,
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.80576,-117.1955,Entire home/apt,356,3,176,2022-12-23,1.39,1,365,32,
908300,Calming Retreat By #1 Beach,3102978,John,,Grant Hill,32.70683,-117.14059,Entire home/apt,105,2,293,2022-12-21,2.44,4,257,60,
918743,PRIVATE BATHROOM! COZY & QUIET  :),4934787,Kr,,College Area,32.76313,-117.0798,Private room,60,28,111,2022-10-31,0.93,1,272,4,
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81561,-117.26318,Entire home/apt,661,2,253,2022-11-26,2.18,1,317,47,"tier_3, STR-01247L"
576112,Casita 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80451,-117.25308,Entire home/apt,149,2,699,2022-12-11,5.52,5,47,70,
1438332,"Private room w/bath, Chula Vista",5488607,Soley,,Otay Ranch,32.63461,-116.98408,Private room,69,5,44,2022-08-18,0.40,3,352,10,STR22-0138
925146,Windansea 2bd; check calendar for special $,2409798,Terry,,La Jolla,32.82857,-117.27858,Entire home/apt,209,1,323,2022-12-16,2.85,5,67,58,
1467726,Swanky & Stylish Private Suite in North Park,1028287,Richard,,North Hills,32.74447,-117.13937,Entire home/apt,116,2,251,2022-12-11,2.20,3,175,21,
585426,4 Br Large Family House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76731,-117.125,Entire home/apt,273,3,153,2022-11-20,1.22,4,162,19,
925170,$100-150 night--Windansea #3,2409798,Terry,,La Jolla,32.82714,-117.27705,Entire home/apt,135,1,488,2022-12-08,4.23,5,88,89,
585469,Aunt Chris' San Diego Getaway New and Improved,2886419,Christine,,South Park,32.72963,-117.12269,Entire home/apt,134,1,588,2022-12-04,4.66,2,300,72,
937720,"Charming, lovely home in San Diego",5062900,Susanna,,Balboa Park,32.72853,-117.13283,Entire home/apt,151,2,19,2021-08-03,0.17,2,4,0,
587471,"OMG Views! Spacious-Modern, Jacuzzi, Beach & City",266381,Sean,,Ocean Beach,32.73408,-117.25157,Entire home/apt,871,3,62,2022-12-16,0.74,1,0,16,
1471989,Cozy Haven,7881064,Randy,,Bay Park,32.78725,-117.19874,Entire home/apt,225,3,71,2021-10-31,0.64,2,173,0,
942915,Wow! Oceanfront 2 BR! -  810,8184593,Marc,,Pacific Beach,32.79906,-117.25752,Entire home/apt,457,3,31,2022-10-23,0.54,22,280,6,
1479166,"1 block to the beach,dog friendly w/ a.c.!",7914983,Rich&Adrienne,,Ocean Beach,32.75159,-117.25048,Entire home/apt,275,3,62,2022-11-19,0.56,1,244,14,
960642,Dual Level High Rise Penthouse-Near Padres Stadium,1457673,Kit,,East Village,32.70962,-117.15445,Entire home/apt,148,31,4,2019-02-25,0.04,12,26,0,
1854742,Quiet Private room with own shower,9681550,Eva,,Sabre Springs,32.94966,-117.1014,Private room,300,4,11,2018-03-05,0.12,1,365,0,
961307,Canyon view room,332552,Peter,,College Area,32.76346,-117.07585,Private room,150,4,0,,,6,81,0,
1868816,1Br Home 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80175,-117.25532,Entire home/apt,169,2,533,2022-12-13,4.80,5,41,58,
1482943,"Studio Cottage, Walk to Balboa Park, (has A/C!)",3570259,Yola And Cachaulo,,Park West,32.73005770092135,-117.16300282761824,Entire home/apt,142,2,542,2022-12-17,5.33,3,13,96,"tier_3, STR-04597L"
962857,Gaslamp Getaway!  Restaurant Row!  Fast Internet!,562621,Pipi,,Gaslamp Quarter,32.70775,-117.16069,Entire home/apt,143,30,23,2022-08-22,0.19,1,239,2,
1484257,"Central Pacific Beach Relaxing Flat- 1br, Sleeps 4",874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,159,3,42,2022-09-21,0.38,36,362,4,
1873103,OCEAN FRONT ★ Premier End Unit ★ Exclusive Patio,3017970,Surf Style,,Mission Bay,32.78052,-117.25318,Entire home/apt,624,3,29,2022-06-23,0.26,142,291,2,
964412,Perfect Oceanfront 1 Bedroom! -1006,8184593,Marc,,Pacific Beach,32.79923,-117.25734,Entire home/apt,368,3,14,2022-11-05,0.12,22,302,5,
1873431,California (S)-San Diego-Mission Valley 1 Bd Condo,602654,Rey,,West University Heights,32.76193,-117.15968,Entire home/apt,197,3,3,2016-01-06,0.03,4,0,0,
973850,WindanSea Beach Cottage -Fire Chat Stroll to beach,5325745,Roland,,La Jolla,32.83126,-117.27444,Entire home/apt,399,3,45,2021-03-14,0.45,2,115,0,
1875036,California (S)-San Diego-Mission Valley 2 Bd Condo,602654,Rey,,West University Heights,32.76175,-117.15862,Entire home/apt,244,3,2,2016-01-28,0.02,4,0,0,
