created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-19T00:28:44Z,1627102851158667300,1627102851158667266,I reported in the very first Twitter Files that the Trump administration both made requests and had them honored. https://t.co/1WviXQGYUa,FALSE,113,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1627101992484245500,1627101992484245504,,161,1404,FALSE,FALSE,FALSE,en,,I reported in the very first Twitter Files that the Trump administration both made requests and had them honored. https://t.co/1WviXQGYUa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-19T00:20:42Z,1627100830821228500,1627100830821228545,A government official writing from a State Department email asking a company to “delete” accounts qualifies. https://t.co/qQkIVktNCq,FALSE,108,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1627100446199541800,1627100446199541761,,1599,7533,FALSE,FALSE,FALSE,en,,A government official writing from a State Department email asking a company to “delete” accounts qualifies. https://t.co/qQkIVktNCq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-19T00:13:13Z,1627098945359868e3,1627098945359867904,"TWITTER FILES #16
Comic Interlude: A Media Experiment https://t.co/Knp0UjfaMp",FALSE,53,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,10679,26916,FALSE,FALSE,FALSE,es,,"TWITTER FILES #16
Comic Interlude: A Media Experiment https://t.co/Knp0UjfaMp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-18T00:35:27Z,1626742154147012600,1626742154147012609,"Episode 26: ""America This Week,"" with @WalterKirn and @mtaibbi
Walter and Matt discuss the GDI exposé, how ""disinformation scientists"" are replacing the press, the East Palestine Ohio catastrophe, and more

https://t.co/o40Fg3cB4q",FALSE,230,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,301,1083,FALSE,FALSE,FALSE,en,,"Episode 26: ""America This Week,"" with @WalterKirn and @mtaibbi
Walter and Matt discuss the GDI exposé, how ""disinformation scientists"" are replacing the press, the East Palestine Ohio catastrophe, and more

https://t.co/o40Fg3cB4q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-16T22:31:11Z,1626348492208722e3,1626348492208721920,"No, it means I don’t have any other obvious way of reaching him, and this is a way of getting a message to him. I don’t want to just light him up in print without asking for comment, or offering him the chance to apologize to someone I believe he wronged on air. @StephenAtHome https://t.co/0PURk0PHs3",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1626270704437002200,1626270704437002242,,225,1909,FALSE,FALSE,FALSE,en,,"No, it means I don’t have any other obvious way of reaching him, and this is a way of getting a message to him. I don’t want to just light him up in print without asking for comment, or offering him the chance to apologize to someone I believe he wronged on air. @StephenAtHome https://t.co/0PURk0PHs3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-13T22:33:34Z,1.6252619283428639e+18,1625261928342863876,"When 50 former intelligence officials signed an unofficial document and reporters parroted it without question? Yes, but so what? https://t.co/YSyuSLcki2",FALSE,129,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1625261453132300300,1625261453132300293,,1075,7518,FALSE,FALSE,FALSE,en,,"When 50 former intelligence officials signed an unofficial document and reporters parroted it without question? Yes, but so what? https://t.co/YSyuSLcki2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-13T22:25:00Z,1625259774731337700,1625259774731337728,The issue is mainstream reporters over and over repeating dubious pronouncements of intelligence officials as fact. There is no difference between these reporters and state officials anymore - the MSM is one giant error-ridden VOA. https://t.co/kFqGtMvH6F,FALSE,231,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1625250881150271500,1625250881150271488,,1356,7326,FALSE,FALSE,FALSE,en,,The issue is mainstream reporters over and over repeating dubious pronouncements of intelligence officials as fact. There is no difference between these reporters and state officials anymore - the MSM is one giant error-ridden VOA. https://t.co/kFqGtMvH6F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-13T20:34:31Z,1625231970216059e3,1625231970216058953,These people are constitutionally incapable of admitting error.  https://t.co/iXbzilrqXX,FALSE,88,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1794,9906,FALSE,FALSE,FALSE,en,,These people are constitutionally incapable of admitting error.  https://t.co/iXbzilrqXX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-12T15:10:49Z,1624788119856767e3,1624788119856766976,"Listen to This Article: Government By Panic
https://t.co/r6lc1DCJKx",FALSE,67,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,570,2083,FALSE,FALSE,FALSE,en,,"Listen to This Article: Government By Panic
https://t.co/r6lc1DCJKx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-12T15:09:01Z,1624787665890443300,1624787665890443264,"Listen to This Article: Take a Bow, Columbia Journalism Review:
https://t.co/zunQfGxoZL",FALSE,87,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,205,903,FALSE,FALSE,FALSE,en,,"Listen to This Article: Take a Bow, Columbia Journalism Review:
https://t.co/zunQfGxoZL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-12T13:49:06Z,1624767553326178300,1624767553326178305,"This column by ⁦@JonathanTurley⁩ on the new Red Scare is deeply disturbing. If you read the section about Claire McKaskill and don’t see a problem with what she said, you’ve been swept up in a mania.  https://t.co/9HoVJkJfRQ",FALSE,224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1887,6003,FALSE,FALSE,FALSE,en,,"This column by ⁦@JonathanTurley⁩ on the new Red Scare is deeply disturbing. If you read the section about Claire McKaskill and don’t see a problem with what she said, you’ve been swept up in a mania.  https://t.co/9HoVJkJfRQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-12T01:50:26Z,1624586696669929500,1624586696669929473,"Why, for instance, would an entire field office of FBI agents be scanning Twitter looking for TOS violations? Does that fit their crime-fighting mission? Their counter-intelligence mission? Are you such a pushover that you don’t mind your tax dollars used in this way? https://t.co/cTa4OyETrQ",FALSE,268,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1624585794953400300,1624585794953400320,,2314,12938,FALSE,FALSE,FALSE,en,,"Why, for instance, would an entire field office of FBI agents be scanning Twitter looking for TOS violations? Does that fit their crime-fighting mission? Their counter-intelligence mission? Are you such a pushover that you don’t mind your tax dollars used in this way? https://t.co/cTa4OyETrQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-12T01:39:43Z,1624583998348427300,1624583998348427265,"No, my proof is a trove of emails from the FBI and DHS and thousands of moderation requests in spreadsheet form from agencies across the government - information that is damning, nonpartisan, and went totally ignored by captive media when published. https://t.co/qZLeFv4L32",FALSE,249,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1624581703237869600,1624581703237869571,,5158,29198,FALSE,FALSE,FALSE,en,,"No, my proof is a trove of emails from the FBI and DHS and thousands of moderation requests in spreadsheet form from agencies across the government - information that is damning, nonpartisan, and went totally ignored by captive media when published. https://t.co/qZLeFv4L32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11T21:45:27Z,1624525046541607e3,1624525046541606913,"Freelancers Wanted: Help Knock Out the Mainstream Propaganda Machine:

if you've got experience researching federal contracts, we'd like to hear from you:
https://t.co/yCEuestEEQ",FALSE,178,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,856,3145,FALSE,FALSE,FALSE,en,,"Freelancers Wanted: Help Knock Out the Mainstream Propaganda Machine:

if you've got experience researching federal contracts, we'd like to hear from you:
https://t.co/yCEuestEEQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11T20:11:20Z,1624501358010282e3,1624501358010281984,"The people determined to reduce the Twitter Files into a partisan pissing match are doing so precisely because the real targets of these stories aren't parties, but the FBI, DHS, DOD, and other massive state entities who've been improperly meddling in domestic speech.",FALSE,268,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,13210,50292,FALSE,FALSE,NA,en,,"The people determined to reduce the Twitter Files into a partisan pissing match are doing so precisely because the real targets of these stories aren't parties, but the FBI, DHS, DOD, and other massive state entities who've been improperly meddling in domestic speech.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11T20:05:47Z,1624499961990725600,1624499961990725637,"For the ten billionth time, I don’t work for Twitter and am not paid for Twitter Files work. https://t.co/SBmtxHw8w4",FALSE,92,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1624499603138662400,1624499603138662400,,1951,21168,FALSE,FALSE,FALSE,en,,"For the ten billionth time, I don’t work for Twitter and am not paid for Twitter Files work. https://t.co/SBmtxHw8w4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11T19:52:25Z,1.6244965996269281e+18,1624496599626928128,"Freelancers Wanted: Help Knock Out the Mainstream Propaganda Machine
https://t.co/yCEuestEEQ",FALSE,92,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,974,5157,FALSE,FALSE,FALSE,en,,"Freelancers Wanted: Help Knock Out the Mainstream Propaganda Machine
https://t.co/yCEuestEEQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11T03:40:57Z,1624252119963295700,1624252119963295750,"Episode 25: ""America This Week,"" with @walterkirn and @mtaibbi

Hosts discuss the Brookings Institution's insane warning that podcasts are crucibles of hate and disinformation because “You can say whatever you want"":
https://t.co/L3humfbOgF
https://t.co/LaEXVQWGjy",FALSE,264,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623668387103535e3,1623668387103535104,,471,2020,FALSE,FALSE,FALSE,en,,"Episode 25: ""America This Week,"" with @walterkirn and @mtaibbi

Hosts discuss the Brookings Institution's insane warning that podcasts are crucibles of hate and disinformation because “You can say whatever you want"":
https://t.co/L3humfbOgF
https://t.co/LaEXVQWGjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-10T10:18:46Z,1623989846501982200,1623989846501982209,"The Brookings Institute, that swamp of spook-driven anti-ideas pushed by undead monsters like Strobe Talbott, has weighed in on the evils of podcasting, because in it, “You can say whatever you want.” These people are insane and need to be stopped. https://t.co/L3humfbOgF",FALSE,248,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623668387103535e3,1623668387103535104,,1263,5367,FALSE,FALSE,FALSE,en,,"The Brookings Institute, that swamp of spook-driven anti-ideas pushed by undead monsters like Strobe Talbott, has weighed in on the evils of podcasting, because in it, “You can say whatever you want.” These people are insane and need to be stopped. https://t.co/L3humfbOgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T19:20:31Z,1.6234014087447839e+18,1623401408744783872,"I reported in #TwitterFiles 1 there had been requests from the Trump White House.

Then we showed agencies like the FBI sent spreadsheets with thousands of names at a time. And Adam Schiff’s office asked that ALL SEARCHES of his office be blocked.

But sure, Chrissy Teigen.",FALSE,274,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,3671,22477,FALSE,FALSE,NA,en,,"I reported in #TwitterFiles 1 there had been requests from the Trump White House.

Then we showed agencies like the FBI sent spreadsheets with thousands of names at a time. And Adam Schiff’s office asked that ALL SEARCHES of his office be blocked.

But sure, Chrissy Teigen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T18:59:40Z,1623396161389314e3,1623396161389314048,You mean like these? https://t.co/yCQdg84TVE https://t.co/78MpgGzZFz,FALSE,44,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623390784903954400,1623390784903954433,,567,3270,FALSE,FALSE,FALSE,en,,You mean like these? https://t.co/yCQdg84TVE https://t.co/78MpgGzZFz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T18:30:48Z,1623388895353372700,1623388895353372672,Additional note on Baker. He argued the Hunter Biden laptop material — which was real — might be replete with “complete fabrications.” He was one of the loudest among the Twitter executives arguing the side of continuing to block the New York Post article. https://t.co/hJyrKDxTxn https://t.co/ehYlTP55Q9,FALSE,280,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623331402350461e3,1623331402350460928,,1373,4671,FALSE,FALSE,FALSE,en,,Additional note on Baker. He argued the Hunter Biden laptop material — which was real — might be replete with “complete fabrications.” He was one of the loudest among the Twitter executives arguing the side of continuing to block the New York Post article. https://t.co/hJyrKDxTxn https://t.co/ehYlTP55Q9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T18:21:07Z,1623386458974453800,1623386458974453760,"This is total double-talk.

When Baker urged “caution,” he was arguing for not being quick to undo the ban of the Hunter Biden story.

“Caution” was the wrong decision. Immediate reversal of the ban would have been the right call. https://t.co/HCxQ1P45vi",FALSE,230,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623384075187658800,1623384075187658755,,433,2188,FALSE,FALSE,FALSE,en,,"This is total double-talk.

When Baker urged “caution,” he was arguing for not being quick to undo the ban of the Hunter Biden story.

“Caution” was the wrong decision. Immediate reversal of the ban would have been the right call. https://t.co/HCxQ1P45vi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T18:14:25Z,1623384773887684600,1623384773887684610,"The issue isn’t whether or not the IRA exists. It does. The question is whether it’s bigger than a pebble compared to the mountain of propaganda our own government (and by extension, our pathetic/servile news media) has piled on these platforms. https://t.co/YUKFEyW6IB",FALSE,245,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623381891075174400,1623381891075174401,,360,2282,FALSE,FALSE,FALSE,en,,"The issue isn’t whether or not the IRA exists. It does. The question is whether it’s bigger than a pebble compared to the mountain of propaganda our own government (and by extension, our pathetic/servile news media) has piled on these platforms. https://t.co/YUKFEyW6IB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T18:00:49Z,1623381351390130200,1623381351390130176,"“There is a lack of accountability and transparency in today’s media. The trend has accelerated due to the abandonment of public editors…[and] shifting revenue models that create tighter, reinforcing loops between subscribers and news organizations.”  https://t.co/Mizr2ApvYV",FALSE,275,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,458,2514,FALSE,FALSE,FALSE,en,,"“There is a lack of accountability and transparency in today’s media. The trend has accelerated due to the abandonment of public editors…[and] shifting revenue models that create tighter, reinforcing loops between subscribers and news organizations.”  https://t.co/Mizr2ApvYV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T17:57:21Z,1623380476743524400,1623380476743524352,"“I think the use of anonymous sources will continue because there is a lack of pressure for change, either from internal or external forces.  The election of Trump only fueled an existing fire.” 

- Jeff Gerth, author of the CJR Russiagate expose  https://t.co/Mizr2ApvYV",FALSE,271,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,267,1606,FALSE,FALSE,FALSE,en,,"“I think the use of anonymous sources will continue because there is a lack of pressure for change, either from internal or external forces.  The election of Trump only fueled an existing fire.” 

- Jeff Gerth, author of the CJR Russiagate expose  https://t.co/Mizr2ApvYV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T17:56:04Z,1623380153996025900,1623380153996025857,"""There isn't much you can do about bad journalism except change the channel, write a comment to a faceless person that may or may not get addressed, or toss the newspaper in the trash."" Jeff Gerth, author of the Columbia Journalism Review Russiagate expose https://t.co/yPYZfu93VA",FALSE,280,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,271,1682,FALSE,FALSE,FALSE,en,,"""There isn't much you can do about bad journalism except change the channel, write a comment to a faceless person that may or may not get addressed, or toss the newspaper in the trash."" Jeff Gerth, author of the Columbia Journalism Review Russiagate expose https://t.co/yPYZfu93VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T17:35:45Z,1623375040132833300,1623375040132833280,"They did have hearings about that - many, in fact. The Democrats are trying to muddy waters, pushing discussion back towards Russian bots when the real story is how they massively overhyped that issue, as Roth repeatedly complained across years of internal correspondence. https://t.co/QylKUJVgHn",FALSE,272,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1623370630941876200,1623370630941876224,,985,3568,FALSE,FALSE,FALSE,en,,"They did have hearings about that - many, in fact. The Democrats are trying to muddy waters, pushing discussion back towards Russian bots when the real story is how they massively overhyped that issue, as Roth repeatedly complained across years of internal correspondence. https://t.co/QylKUJVgHn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T17:10:54Z,1623368788292030500,1623368788292030465,"Take a Bow, Columbia Journalism Review: The watchdog publication breaks legacy media ranks with a massive rebuke of Trump-Russia coverage. 

Interview with the report's author, Jeff Gerth, and more, at https://t.co/FCrKr0ukFv
https://t.co/7k20kAbUhf",FALSE,249,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,793,4161,FALSE,FALSE,FALSE,en,,"Take a Bow, Columbia Journalism Review: The watchdog publication breaks legacy media ranks with a massive rebuke of Trump-Russia coverage. 

Interview with the report's author, Jeff Gerth, and more, at https://t.co/FCrKr0ukFv
https://t.co/7k20kAbUhf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T16:07:46Z,1623352901111517200,1623352901111517185,"It shouldn't be be necessary to do this, but for those wondering, I can confirm this is indeed an article by Seymour Hersh, with whom I've been in touch during the preparation of this article:

How America Took Out The Nord Stream Pipeline https://t.co/RxfoZOV4tf",FALSE,263,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,4923,16082,FALSE,FALSE,FALSE,en,,"It shouldn't be be necessary to do this, but for those wondering, I can confirm this is indeed an article by Seymour Hersh, with whom I've been in touch during the preparation of this article:

How America Took Out The Nord Stream Pipeline https://t.co/RxfoZOV4tf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08T12:15:43Z,1623294503288291300,1623294503288291329,"The great Seymour Hersh returns, on Substack, with a blockbuster story:

How America Took Out The Nord Stream Pipeline https://t.co/RxfoZOUwDH",FALSE,142,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,3927,11974,FALSE,FALSE,FALSE,en,,"The great Seymour Hersh returns, on Substack, with a blockbuster story:

How America Took Out The Nord Stream Pipeline https://t.co/RxfoZOUwDH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-07T01:53:50Z,1622775612183048200,1622775612183048193,Lol that was fun https://t.co/cg5YnGemFF,FALSE,16,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1622743112664723500,1622743112664723456,,198,1288,FALSE,FALSE,FALSE,en,,Lol that was fun https://t.co/cg5YnGemFF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-07T00:41:26Z,1622757390998290400,1622757390998290435,"In America, the ritual of panic has now become more important than real-world governance. 

We became a world power building cars, planes, light bulbs. Now we make panics, and tending to them is the first business of state: https://t.co/pA5LWCYNrj",FALSE,247,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1398,6416,FALSE,FALSE,FALSE,en,,"In America, the ritual of panic has now become more important than real-world governance. 

We became a world power building cars, planes, light bulbs. Now we make panics, and tending to them is the first business of state: https://t.co/pA5LWCYNrj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06T23:31:32Z,1622739802075328500,1622739802075328512,"New on https://t.co/FCrKr0tMPX: 
Government By Panic: A fear-addicted nation freaks out over a balloon. 

https://t.co/zUma0wBOkG",FALSE,129,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,315,1837,FALSE,FALSE,FALSE,en,,"New on https://t.co/FCrKr0tMPX: 
Government By Panic: A fear-addicted nation freaks out over a balloon. 

https://t.co/zUma0wBOkG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T15:00:36Z,1621886445257478100,1621886445257478149,"Sorry, I believed I posted this last night. New America This Week podcast with @walterkirn and @mtaibbi, on the Columbia Journalism Review, the New York Times, Sunset Boulevard, and more:
 ""All The President's Mice"" https://t.co/0gPNCKHlyw",FALSE,239,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,276,1379,FALSE,FALSE,FALSE,en,,"Sorry, I believed I posted this last night. New America This Week podcast with @walterkirn and @mtaibbi, on the Columbia Journalism Review, the New York Times, Sunset Boulevard, and more:
 ""All The President's Mice"" https://t.co/0gPNCKHlyw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-04T00:19:30Z,1621664708016087e3,1621664708016087040,"Editing ""ATW Episode 24: ""All The President's Mice"" - Substack https://t.co/Xxvajc4HTy",FALSE,86,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,174,881,FALSE,FALSE,FALSE,en,,"Editing ""ATW Episode 24: ""All The President's Mice"" - Substack https://t.co/Xxvajc4HTy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T16:00:21Z,1621539093615153200,1621539093615153153,One of the first reporters to get beat on the Steele dossier story has the nerve to call the Columbia Journalism Review’s excoriation of Russiagate coverage a “big fail”: https://t.co/8v8vk7p1KG,FALSE,170,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1478,7702,FALSE,FALSE,FALSE,en,,One of the first reporters to get beat on the Steele dossier story has the nerve to call the Columbia Journalism Review’s excoriation of Russiagate coverage a “big fail”: https://t.co/8v8vk7p1KG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:33:24Z,1621532313942098e3,1621532313942097921,"""But, in a sense, there was a secret alliance."" 

""In a sense""?

Like in your mind, ""in a sense""?

That's not how we do it and you know it.https://t.co/8T87mAMNSr",FALSE,162,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1989,14153,FALSE,FALSE,FALSE,en,,"""But, in a sense, there was a secret alliance."" 

""In a sense""?

Like in your mind, ""in a sense""?

That's not how we do it and you know it.https://t.co/8T87mAMNSr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T15:21:05Z,1621529211105067e3,1621529211105067008,Great to talk with @MeganBasham about Jeff Gerth’s opus on Russiagate coverage in the Columbia Journalism Review: https://t.co/WHYzE9c6Db,FALSE,113,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1621526996537819100,1621526996537819138,,263,1448,FALSE,FALSE,FALSE,en,,Great to talk with @MeganBasham about Jeff Gerth’s opus on Russiagate coverage in the Columbia Journalism Review: https://t.co/WHYzE9c6Db,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01T17:43:09Z,1620840190221885400,1620840190221885440,"What’s baffling about the omertà around the CJR opus on Russiagate coverage is that it comes at at a time when media companies as businesses are in crisis. The obvious solution is to rebuild trust, and they can’t do that if they won’t face this car wreck. https://t.co/ZBDcheeDcU",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,1252,5434,FALSE,FALSE,FALSE,en,,"What’s baffling about the omertà around the CJR opus on Russiagate coverage is that it comes at at a time when media companies as businesses are in crisis. The obvious solution is to rebuild trust, and they can’t do that if they won’t face this car wreck. https://t.co/ZBDcheeDcU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
