status_id,tweet_id,created_at,screen_name,text,is_retweet
1290993553804591104,51,2020-08-05T12:50:23Z,l_samford,"@DrPimK @i_love_contests @realDonaldTrump No, he is 100% correct.  Mail your ballot in vote for joe Biden and it is thrown away.  You just didnt vote. That's just one scenario.",FALSE
1290993551510208513,52,2020-08-05T12:50:22Z,Barbara_AOK,1830456Joe Biden explains why he hasn’t taken a cognitive test by asking a Black journo if he’s a junkie https://t.co/sLRYa5YHEF,FALSE
1290993537492885504,53,2020-08-05T12:50:19Z,daveweigel,"""Joe Biden said 'c'mon, man' 21 times at tonight's debate: A sign of cognitive decline? We've invited our body language expert to discuss."" https://t.co/rkDnS0wtM1",FALSE
1290993531201388544,54,2020-08-05T12:50:17Z,kilgore_g,"Again saved by those who cut the cameras off before Joe Biden lost it yet again . . Biden is not able to stumble through 2 minute clip . . the ""bluff"" is gone . . unless they can shoot him up with drugs Joe Biden is DONE https://t.co/SPybeUrhOS",FALSE
1290993531163639809,55,2020-08-05T12:50:17Z,Dorothyrealtor,@JackPosobiec I don’t know how people who vote Democrat find this acceptable. This is elder abuse of Joe Biden and equally horrible it is a fraud on the American people. Clearly he cannot run the country if he can’t speak a coherent sentence so what is really going on?,FALSE
1290993526671638529,56,2020-08-05T12:50:16Z,Dannerdog1,@Lawrence @ElizabethDrewOH Joe shouldn’t do it. Trump while an idiot he will dominate Biden. Biden is slow.,FALSE
1290993521135169536,57,2020-08-05T12:50:15Z,PhilSteck,"I am very honored to once again be chosen as a Bernie Sanders delegate to the Democratic Nat’l Convention. Like Bernie, we support Joe Biden, but beating Trump is not enough. We need to leave post-Reagan economics behind and renew the promise of the New Deal.",FALSE
1290993520061423616,58,2020-08-05T12:50:15Z,ma_nyc7,Exclusive: Kamala Harris leads Elizabeth Warren and Susan Rice in new VP poll https://t.co/UXr3L9gWeB via @voxdotcom,FALSE
1290990068396687360,59,2020-08-05T12:36:32Z,ma_nyc7,Sexism casts shadow over Biden's search for a female running mate https://t.co/HHdl2LKnSY,FALSE
1290993518610190336,60,2020-08-05T12:50:14Z,kristirice47,"@A_l_a_n__G Once again, MSM coverage is ALL Trump! His stupid tweets, his ignorant thoughts and his redundant lies. It's rare that I ever hear of Joe Biden. Repeat from 2016. 🥴",FALSE
1290993518014537729,61,2020-08-05T12:50:14Z,wobbyro,#morningjoe They is a 46 minute video of Biden stumbling and bumbling. Why doesn't morning Joe show that? Answer: they are liars and hacks. Besides having some of the biggest buffoons on TV.,FALSE
1290993511760908289,62,2020-08-05T12:50:13Z,DeitschHaLevi,@atrupar He did manage to snatch half of Joe Biden's plan in there--build [back] better.,FALSE
1290993506459230210,63,2020-08-05T12:50:12Z,john_quinby,"@benpershing @TheRickWilson Anything to remove VOTES FOR JOE BIDEN

KAYNE WEST IS NOT CAPABLE
HE HAS MENTAL ISSUES LIKE TRUMP

GOP WANTS A SPOILER 

BECAUSE THEY ARE 

TERRIFIED !",FALSE
1290993492567576577,64,2020-08-05T12:50:08Z,PHRoZeNSHocK,@SamLitman @CraigSh8 @real_defender @realDonaldTrump Joe Biden’s still to busy searching for his Easter eggs he hid for himself to do any interviews. Sleepy Joe has got to go.. he can’t remember where he is doing press conferences and is being used as a puppet for the left in a last ditch attempt it’s sad honestly,FALSE
1290993479728889856,65,2020-08-05T12:50:05Z,zzeker,@jposhaughnessy @CliffordAsness Implying Joe Biden is our new President,FALSE
1290993473571696640,66,2020-08-05T12:50:04Z,61006100cityave,@Lawrence @ElizabethDrewOH Don't let Joe Biden debate Trump. Don't do it!!!!,FALSE
1290993456723177475,67,2020-08-05T12:50:00Z,JackJjr1640,"@CNN Joe Biden clarifies something, will wonders never cease.",FALSE
1290993445490884608,68,2020-08-05T12:49:57Z,bronwyn1140,"Except Joe Biden doesn't remember........the Democrats didn't care about the virus.  They had other plans........like Impeachment, celebrations...........Nancy Pelosi in Chinatown on Feb. 24
Nancy Pelosi Visits San Francisco's Chinatown Amid Coronavirus Concerns https://t.co/atMlRteIgY",FALSE
1290993433486569473,69,2020-08-05T12:49:54Z,Lobo11G,"Lincoln project needs to be stopped.  Never Trumper are trying to ""turn"" white Evangelicals and White Catholics. 

https://t.co/NklUg3qsWR",FALSE
1290993430936653827,70,2020-08-05T12:49:54Z,WBB327,"@MoeLesser @grittyhugs @davidcrosss @Bolshevik420 @daveanthony Joe Biden is not a rapist. I’ll give ya creepy. That’s the problem with some of you far lefties, self-righteously redefining words to fit your agenda. Maybe you recall that Tara Reade’s MeToo lawyer dropped her as a client and her story is filled with numerous inconsistencies.",FALSE
1290993425421144064,71,2020-08-05T12:49:52Z,Ninnyhammered,@realDonaldTrump That will be Joe Biden's first task as President.,FALSE
1290993420970885122,72,2020-08-05T12:49:51Z,thejtlewis,"Joe Biden says he is “so forward looking” to the debates. 

We are too, Joe. We are too... https://t.co/vKEJIpztmW",FALSE
1290979186727845889,73,2020-08-05T11:53:18Z,thejtlewis,Robin Williams on “rambling” Joe Biden: https://t.co/kewzWfJkIO,FALSE
1290993407008157696,74,2020-08-05T12:49:48Z,jupiterose123,"@realDonaldTrump VOTE FOR JOE BIDEN!  
BRING BACK AMERICA'S GREATNESS.",FALSE
1290993406806810624,75,2020-08-05T12:49:48Z,Bryan_Schafer,@realDonaldTrump President Joe Biden.,FALSE
1290993387622014977,76,2020-08-05T12:49:43Z,Godschosen1A,How Keisha Lance Bottoms Became America’s Frontline Mayor https://t.co/rUNO4Hhyht via @voguemagazine,FALSE
1290993377669009409,77,2020-08-05T12:49:41Z,jelly_grandpa,joe biden is just the default placeholder in the character creator,FALSE
1290993369452339201,78,2020-08-05T12:49:39Z,WorkPlaceRpt,Veepstakes Derailed: Joe Biden's VP Rollout Has Devolved Into a Total Train Wreck https://t.co/aBWdQkPAYK,FALSE
1290993366042173441,79,2020-08-05T12:49:38Z,you_lunatic,"@SkyNewsAust @JoeBiden @realDonaldTrump ""Hillary will win, Trump no chance""

""It is almost impossible to see any other results that Bill Shorten in the Lodge""

""Joe Biden pretty much a lay-down Misere""",FALSE
1290993360312971264,80,2020-08-05T12:49:37Z,anonpatriotq,@CNN Even Joe doesn’t know if he’s tested or not. https://t.co/WFtQWLBbKl,FALSE
1290993355946508294,81,2020-08-05T12:49:36Z,USHEMP,@MimiTexasAngel Kamala Harris is a drug war millionairess/prosecutor that made it to the top sending people to prison for marijuana. She got rich off the Drug War Joe Biden's 1994 Crime Bill.  They spent billions locking up millions for marijuana. Put them in the jails they built for your kids.,FALSE
1290993353476243456,82,2020-08-05T12:49:35Z,southbronxirish,Joe Biden has embraced The Far Left's agenda1 https://t.co/D0Lz9avn8S via @YouTube,FALSE
1290992552565305345,83,2020-08-05T12:46:24Z,ShellbackSteve,"@realDonaldTrump We need a President who will stop making shit up to make himself look good.

Vote Joe Biden for President 2020!
Vote Blue!

Untethered from reality, Trump insists he'll sign 'a full and complete healthcare plan' in two weeks
https://t.co/nxEG0aV1Cj",FALSE
1290991014933491714,84,2020-08-05T12:40:18Z,ShellbackSteve,"@realDonaldTrump Our Great Country is more divided now than when Trump took office. Maybe if he had stood WITH the downtrodden and not ON them, or sided WITH the oppressed and NOT the oppressors, it would have been different.

Trump has FAILED. Vote him out!

Vote Joe Biden 2020!
Vote Blue!",FALSE
1290991200992821248,85,2020-08-05T12:41:02Z,ShellbackSteve,"@realDonaldTrump Most of tRump's tweets are filled with anger and hate, designed to divide us, to pit some Americans against others. We deserve better. We need better.

Throw THIS clubhouse President back in the swamp!

Let's get a UNITER in the White House!
Vote Joe Biden 2020!
Vote Blue!",FALSE
1290992105960030208,86,2020-08-05T12:44:38Z,ShellbackSteve,"@realDonaldTrump T-Rump's occupancy of the White House has been a disaster. His incompetence and failure to lead threatens our lives and our national security.

We need a Real President in the White House!
Vote Joe Biden for President 2020!
Vote Blue!",FALSE
1290990131780829185,87,2020-08-05T12:36:47Z,ShellbackSteve,"@realDonaldTrump This nation will not come together and heal under Trump. He is doing all he can to divide us, to politicize everything he can. We need to send him packing so we can start the healing process.

We Need Joe Biden in the White House!
Vote Blue! Vote Biden!",FALSE
1290991577326743560,88,2020-08-05T12:42:32Z,ShellbackSteve,"@realDonaldTrump Trump and his supporters will do anything to assure Trump is the first dictator of the United States. Right now he is putting a heavy boot on liberal cities and trying to suppress liberal votes.

Throw THIS clubhouse President back in the swamp!

Vote Joe Biden 2020!
Vote Blue!",FALSE
1290992837274697729,89,2020-08-05T12:47:32Z,ShellbackSteve,"@realDonaldTrump Trump trash-canned his coronavirus plan because he thought letting COVID-19 run rampant through blue states and cities would be to his political advantage.

We need a president who will protect ALL Americans!

Vote Joe Biden for President 2020!
Vote Blue!",FALSE
1290990829717164033,90,2020-08-05T12:39:33Z,ShellbackSteve,"@realDonaldTrump tRump wouldn't face up to the disaster in Puerto Rico and more people died than needed to. He hasn't faced up to the disaster of his tRump Virus and more people have died than needed to.

We can't take four more years of tRump's lack of leadership!

Vote for Joe Biden!
Vote Blue!",FALSE
1290993320047415296,91,2020-08-05T12:49:27Z,ShellbackSteve,"@realDonaldTrump Under White House Occupier Donald Trump

U.S. National Pride Falls to Record Low

Vote Joe Biden for President 2020!
Vote Blue!

https://t.co/KknyBg1hOJ",FALSE
1290990302782615553,92,2020-08-05T12:37:28Z,ShellbackSteve,"@realDonaldTrump I sure am looking forward to having a president that doesn't whine and cry at every IMAGINED insult or slight.

Vote Joe Biden 2020! 
Vote Blue!",FALSE
1290991452151930880,93,2020-08-05T12:42:02Z,ShellbackSteve,"@realDonaldTrump We need a president who will put our Great Nation first. Donald Trump has done nothing but make himself and his friends and his family richer.

Throw THIS clubhouse president back in the swamp!

We need Joe Biden to set things right!
Vote Joe Biden for President 2020!
Vote Blue!",FALSE
1290990728886120449,94,2020-08-05T12:39:09Z,ShellbackSteve,"@realDonaldTrump tRump's pathetic response to the COVID-19 pandemic has been a disaster. No plan. No leadership. ""It is what it is"" will not save lives.

We need a President who really puts America First, not his own ego.

Vote for Joe Biden in 2020!
Vote Blue!",FALSE
1290993315937050626,95,2020-08-05T12:49:26Z,romanoff_eric,DNC Whistleblower: Joe Biden Will NOT Be The Democratic Nominee https://t.co/uN6bnEYiJu via @CloverChron,FALSE
1290992811555217409,96,2020-08-05T12:47:26Z,rosea_tony,"If President Trump is leading in the rigged polls, then even the rigged mail-in ballots can't help China Joe Biden. https://t.co/R2nlDAZoxn",FALSE
1290991277480321024,97,2020-08-05T12:41:20Z,rosea_tony,China Joe Biden is mentally deficient. The dishonest media is propping him up and campaigning for him. They are using the Chinese coronavirus as an excuse to keep him in the basement. https://t.co/g1w9RiTgZa,FALSE
1290993307733184515,98,2020-08-05T12:49:24Z,rosea_tony,Why did the Communist Party of America endorse China Joe Biden and will he reject their support? https://t.co/fmJOaEWFKQ,FALSE
1290993281493602304,99,2020-08-05T12:49:18Z,ElaineChooses,"So....creepy Joe has Not been tested now although he said he is regularly tested just last week. 
BIDEN: ""No, I haven't taken a test. Why the hell would I take a test?""
https://t.co/df5dEY8jSV",FALSE
1290993274883383298,100,2020-08-05T12:49:16Z,radikaldb,"Sexism casts shadow over Biden's search for a female running mate

https://t.co/0zW4hhHsvx

#NeverTrumpNeverBiden 

“Even in this moment of women ascending to heights that we never have in our country’s history, it’s still really being talked about and debated through the lens",FALSE
1290993274107330560,101,2020-08-05T12:49:16Z,swebs,@TeamTrump @TrumpWarRoom @realDonaldTrump The thing is - ‘you know the thing’- joe Biden will remain in the basement and Soros will run the country. (Again).,FALSE
1290993248635428865,102,2020-08-05T12:49:10Z,patriciakearle2,I wouldn't let Joe Biden babysit my child. @realDonaldTrump @RealJamesWoods https://t.co/UOGMzkQdlX,FALSE
1290993236832591872,103,2020-08-05T12:49:07Z,WarChief96,Tucker Carlson says it's 'probably illegal' for Joe Biden to pick a Black woman as vice president https://t.co/dv507IvTvl,FALSE
1290993219455651847,104,2020-08-05T12:49:03Z,BlindDillon,"@kayleighmcenany Truly pathetic that Joe Biden cannot even campaign for President, so how can he possibly be one? Surely the people of this country can see that there is only one choice in this election, that’s Trump. He has done a fantastic job. No war, no terrorism, great economy, cheap energy",FALSE
1290909446072406017,105,2020-08-05T07:16:10Z,diypotus,Jill Biden dings Donald Trump for mocking Joe's cognitive ability - https://t.co/pN8xRvsCg9 - #uspolitics #trump #potus #Election2020,FALSE
1290916306884210688,106,2020-08-05T07:43:26Z,diypotus,Facebook removes pro-Trump ad with fake Joe Biden info - https://t.co/1nvxNq0Vt1 - #uspolitics #trump #potus #Election2020,FALSE
1290993210102349827,107,2020-08-05T12:49:01Z,diypotus,Joe Biden’s campaign plans a $280 million ad campaign for the final three months of the presidential race - https://t.co/UzZsAUZ00n - #uspolitics #trump #potus #Election2020,FALSE
1290993209594843137,108,2020-08-05T12:49:01Z,ArmanAmany,@CNN @StCollinson As outsider I am shocke/surprised that in most powerful country where millions educated people are involved in politics Americans have chosen a Donkey to be their president -- or may be next time choose a corrupt Hyena as their president= called Joe Biden,FALSE
1290993194537189377,109,2020-08-05T12:48:57Z,miketpaul,@bradfo Has that Joe Biden feel! Not good,FALSE
1290993191165014017,110,2020-08-05T12:48:56Z,Cecimd,"I’m attending Joe Biden for President’s event, “The Time Is Now!    Let’s Get Involved!” – sign up now to join me! #TeamJoe https://t.co/yMqy3YLjW5",FALSE
1290993163939848192,111,2020-08-05T12:48:50Z,GaryBeeson1,@jennycohn1 There are many who should be in prison instead of Reality Winner. I hope Joe Biden will free her as soon as he takes office.,FALSE
1290993160223625221,112,2020-08-05T12:48:49Z,LittleMsOpinion,"This is pretty wild. 

Trump's campaign knocks on a million doors a week. Biden's knocks on 0. https://t.co/NAgnoZFHVO",FALSE
1290993143106736128,113,2020-08-05T12:48:45Z,phil_rack,"Translation: ....or it could all end in November IF everybody helps to do their part to get Joe Biden elected.

Mafia extortion racket brought to an international scale. https://t.co/X0OPUjDikr",FALSE
1290993123338805254,114,2020-08-05T12:48:40Z,deborahhallsted,Some worried Democrats are unhappy with Joe Biden hiding in his basement https://t.co/PIkvn9mvDU,FALSE
1290931209875333120,115,2020-08-05T08:42:39Z,deborahhallsted,Why Joe Biden Wants to Teach Your Kids Islam https://t.co/APd9uhojCt via @YouTube,FALSE
1290930899316387840,116,2020-08-05T08:41:25Z,deborahhallsted,Joe Biden Accidentally Calls for Jihad against America https://t.co/AySha7rWZy via @YouTube,FALSE
1290993121342390281,117,2020-08-05T12:48:40Z,rayrothfe,"Clueless Joe wants to give Social Security recipients more money. But he has no idea where the money will come from.
(Hint: there's only one place the government gets money from.)
https://t.co/zMpSP6jxrO",FALSE
1290993116489691136,118,2020-08-05T12:48:39Z,Jenna_Blue4,"He is NOT ok.. 😳

""Why the Hell Would I Take a Test?... Are You a Junkie?"" - Joe Biden Lashes Out Black Reporter, Asks if He's Junkie After He Is Asked if He'll Take Cognitive Test (VIDEO) https://t.co/tdoshj483g via @gatewaypundit",FALSE
1290993112106643465,119,2020-08-05T12:48:38Z,StoreyCarolyn,Joe Biden is Endorsed by Communist Party Leader Who has a History of Endorsing Violent Fringe Movements.,FALSE
1290993109015437313,120,2020-08-05T12:48:37Z,SGTROCKUSMC82,"@brianstelter @guypbenson @ReaganBattalion Biden’s not debating Trump, they’ll use Covid19, Russian collusion, it’s raining outside, the sun is shining, it’s hot, it’s too cool, they will use any plausible excuse they find to prevent Joe Biden from eaten alive on TV.",FALSE
1290993105433395200,121,2020-08-05T12:48:36Z,CallTheFalcons,"Nice video of Joe Biden thanking front line healthcare workers.
https://t.co/hD4Gbnu9OR",FALSE
1290993090367496197,122,2020-08-05T12:48:32Z,debra_brake,"@realDonaldTrump MAKE AMERICA GREAT AGAIN!!!
VOTE FOR JOE BIDEN 2020!!
BY MAILING IN VOTING!!!",FALSE
1290993079697248257,123,2020-08-05T12:48:30Z,BiasedGirl,Can someone explain the “elephant and lion” comment that Joe Biden made?,FALSE
