status_id,tweet_id,created_at,screen_name,text,is_retweet
1290008289841778689,23,2020-08-02T19:35:18Z,AlanVMichaels,"@AstroBehnken and @Astro_Doug are waiting on vapor levels to be nominal before they exit the Crew Dragon capsule. 

#SpaceX
#NASA
#SplashDown
📷 NASA TV https://t.co/nuMHW6udCn",FALSE
1290014887859560448,24,2020-08-02T20:01:31Z,AlanVMichaels,"Hatch is open!

@AstroBehnken and @Astro_Doug
#SpaceX
#NASA
#SplashDown
📷 NASA TV https://t.co/eMtxaCg4xM",FALSE
1290242067529003009,25,2020-08-03T11:04:15Z,phaseb_in,"NASA Astronauts return to Earth after spending 63 days in ISS.

@Space_Station #DragonCrew #DragonCrewCapsule #Splashdown #Mexico #Florida #US #UnitedStates #NASA #SpaceX #InternationalSpaceStation #ISS #MannedMission #Earth #PhaseB_in https://t.co/xldYbHoHdK",FALSE
1290238172685729793,26,2020-08-03T10:48:46Z,yearbookScott,"Amazing, all my pets are sitting here with me watching #SpaceX #splashdown on @Discovery. C’mon home Bob and Doug!! Too cool!! https://t.co/8uX5johOdZ",FALSE
1290237859807367173,27,2020-08-03T10:47:31Z,JosephAboud4,"I want to buy the guy a drink that had the Trump flag 
on his boat that got in the shot yesterday of Dragon 
#Splashdown.  that was hilarious.",FALSE
1290236410901884929,28,2020-08-03T10:41:46Z,freenyny,"@BarackObama @AstroBehnken @Astro_Doug 2 Americans just landed safely after spending 2 months in space.

11 years ago, an Obama committee concluded that would take 12 years and cost $26 billion. Elon Musk did it in 6 years-- for less than $1 billion. 

Private competition is always better. #SplashDown #LaunchAmerica",FALSE
1290235787053879297,29,2020-08-03T10:39:17Z,SharapPlease,"SpaceX Dragon had a successful #SplashDown in 45 years after the Apollo Mission while Twitter's top tread was #BTS_Dynamite which hasn't even been released yet

We got our priorities straight",FALSE
1290014570728177665,30,2020-08-02T20:00:15Z,SharapPlease,"*delay in opening the hatch*

'SpaceX pesey kha giya ha' #SplashDown",FALSE
1290230812030324736,31,2020-08-03T10:19:31Z,northeast73,@tvchrisstewart I thought the Musk rocket was returning to launch site. A #SplashDown is backward step to the #Shuttlelandings,FALSE
1290230233363226624,32,2020-08-03T10:17:13Z,Gavin_Wright_PT,No doubt a great achievement but the old #splashdown seems like a backwards step after the Space Shuttle 🤔 https://t.co/mNMHTSyAxo,FALSE
1290227101396680710,33,2020-08-03T10:04:46Z,amanntanveer,"NASA A multi billion dollar government agency with the worlds fastest internet, has reached moon, is about to reach a completely new and different planet. 
Their Camera on Earth: 360p take it or leave it
#splashdown https://t.co/eeFvl44LRw",FALSE
1290225636011675648,34,2020-08-03T09:58:57Z,Kennethjay,@EITMonline Joe watching #SplashDown https://t.co/EdX6aBpJFU,FALSE
1290223390410698753,35,2020-08-03T09:50:02Z,Helensbooks,"#NASA #SpaceX #SplashDown Mrs. and Mrs. Space Speck were pleased to see how well the landing went, but are happy to offer spaceship lessons to @NASA @NASAKennedy at anytime. 
https://t.co/g2bvxkMYAe",FALSE
1290217962939400192,36,2020-08-03T09:28:28Z,reneknottsports,#SplashDown 🇺🇸 Welcome back to earth 🌎 https://t.co/WjNXzDNiBF,FALSE
1290218027397419008,37,2020-08-03T09:28:43Z,reneknottsports,#SplashDown Welcome back to earth 🌍 https://t.co/O6NSUkSdKG,FALSE
1290213868002668551,38,2020-08-03T09:12:11Z,SickDesignNZ,"Where will your mind take you in Space

https://t.co/jN1vUzF5zn

#SpaceX #SplashDown #Mars2020 #spacetravel #SpaceXsplashdown #NASA #ufo2020 https://t.co/l4Lip3OlzR",FALSE
1290212070667894784,39,2020-08-03T09:05:03Z,realsteamsport,Two NASA Astronauts Aboard the SpaceX Crew Dragon Splashdown Safely https://t.co/82N4uWc69B #STEAM #NASA #SpaceX #Astronaut #Science #Engineering #Splashdown via @SciTechDaily1,FALSE
1290208417269682176,40,2020-08-03T08:50:32Z,IvanAtHome,Capitalism and the Free Market wins again! #LaunchAmerica #SplashDown https://t.co/b4ZXT0Yzn9,FALSE
1290207774903681025,41,2020-08-03T08:47:59Z,thecatbristow,Inspiring the next generation of astronauts @NASA #splashdown #SpaceX #SpaceXDragon @CharlesBristow https://t.co/eoJLFO12fW,FALSE
1290202104552980480,42,2020-08-03T08:25:27Z,fklein82,"Welcome Home @Astro_Doug @AstroBehnken ! Such a huge achievement of @NASA and @SpaceX!  You are next @Thom_astro ! Thx @elonmusk for driving the Change and @kate_tice for the legendary historical show! #NASA #SpaceX #SplashDown #LaunchAmerica 

https://t.co/eASdjWvakv",FALSE
1290201944808542209,43,2020-08-03T08:24:49Z,DavidChameleon,"I feel so numb about all these space travel nonsense.

Heal the world first. Make it a better place

Poor man don't care about you shooting yourself up to the moon or wherever. To hell with it

@SpaceX @NASA @elonmusk #SplashDown #SpaceX https://t.co/bnnKZrGrbF",FALSE
1290197833908228096,44,2020-08-03T08:08:28Z,_TheSpaceDoc,"Having missed the last one by 6 years, this was special to see! 🙌🏻🚀⛱ #nasa #humanspaceflight #splashdown #SpaceX 
https://t.co/QXRUkRl1n7",FALSE
1290196134665711624,45,2020-08-03T08:01:43Z,HollyLiveFox5DC,Much needed happy news! #WelcomeHome #SplashDown https://t.co/vl76a0tvna,FALSE
1290193788405604352,46,2020-08-03T07:52:24Z,Lokhaze,Splashdown: SpaceX Capsule Carrying NASA Astronauts Lands Safely... #SplashDown #SpaceX #NASA https://t.co/Tw5gaSxsss,FALSE
1290192883438387201,47,2020-08-03T07:48:48Z,GayleFaith,"I've never heard an actual official say ""Welcome back to Planet Earth!"" irl. Congratulations NASA &amp; SpaceX!  #CrewDragon AstroDoug &amp; AstroBehnken! #SplashDown https://t.co/KTBBZQRm0s",FALSE
1290191926658908165,48,2020-08-03T07:45:00Z,WatchTrumpWin,#SpaceX Capsule and #NASA Crew Make 1st #Splashdown in 45 Years https://t.co/pJ6nvLZTAe,FALSE
1290189860666396672,49,2020-08-03T07:36:48Z,the_spoon,"The news you need today in less than 3.5 minutes:
90 minute test for Covid and flu
First #splashdown for 45 years
Tory rape allegation MP not suspended
Controversy over ""planning revolution""
Call to ban SUV ads - https://t.co/CzwTuWNnGS",FALSE
1290185983607091200,50,2020-08-03T07:21:23Z,NutritiousMind,"@AnnaMamalaki @kritimakhija @gary_hensel @LisaTruthJohns @baski_LA @CoachAshuKhanna @lsmurthy99 @RajanSinha @BabyGo2014 @JoyAbdullah @MadhaviLall1 @Archnahr Beautiful and meaningful ❤️
I’m also excited about #SplashDown 👏

Our choices, ideas 
all that we dare to do today 
build our future
our tomorrow ❤️

#HappyMonday Anna &amp; All 😊 https://t.co/omxQov1Jk1",FALSE
1290184772040499200,51,2020-08-03T07:16:34Z,Aniox07,"""Dragon’s parachutes have undergone nearly 100 tests and flights to ensure the safest return possible. 🪂 #Splashdown https://t.co/RziVU4lmpo"" #science #news #discovery",FALSE
1290184784291835904,52,2020-08-03T07:16:37Z,Aniox07,"""Parachutes deployed! Taking Crew Dragon from 17,000mph to 119mph. #Splashdown https://t.co/zeUMmE0CZM"" #science #news #discovery",FALSE
1290184774250688513,53,2020-08-03T07:16:35Z,Aniox07,"""""They call it #Splashdown, but it was really crash down."" -Charlie Duke"" #science #news #discovery",FALSE
1290184768131276801,54,2020-08-03T07:16:33Z,Aniox07,"""No gridlock expected in the atmosphere! #Splashdown https://t.co/jrrUWYPn1r"" #science #news #discovery",FALSE
1290184780798021632,55,2020-08-03T07:16:36Z,Aniox07,"""Communications blackout has begun. #Splashdown https://t.co/dCHoFz3e33"" #science #news #discovery",FALSE
1290184764024958977,56,2020-08-03T07:16:32Z,Aniox07,"""Crew Dragon must endure extreme velocities and temperatures before the final #Splashdown. 🚀 https://t.co/SkS6nt3NYe"" #science #news #discovery",FALSE
1290184765992128513,57,2020-08-03T07:16:33Z,Aniox07,"""Our friends at AnimalPlanet would agree! #Splashdown https://t.co/Wt5LaVa5iJ"" #science #news #discovery",FALSE
1290182213108146176,58,2020-08-03T07:06:24Z,Steve60712,"#Trump2020 #USA #Trump 
@realDonaldTrump 
#MAGA #KAG 

#MadeInAmerica #MadeInUSA 

#Democrats are Corrupt
#DemocratsAreDestroyingAmerica 

@SpaceX @Tesla @elonmusk 
 #SpaceX #SplashDown 
Successful Mission https://t.co/fj7jnMJBcG",FALSE
1290179810661203968,59,2020-08-03T06:56:51Z,SimonGrayCo1,"Welcome back to Earth Crew Dragon, awesome to see the first capsule splashdown in the ocean since the Apollo-Soyuz test flight in 1975! #CrewDragon #SpaceX #SplashDown",FALSE
1290177375314087937,60,2020-08-03T06:47:11Z,CheriThreadgill,"SpaceX
Welcome back Bob &amp; Doug !!
.
.
#repost spacex #photocredit @ingallsimages #splashdown #spacex #nasa @nasa_johnson #internationalspacestation @ Pensacola, Florida https://t.co/NzB1ukHD5p",FALSE
1290176775322886145,61,2020-08-03T06:44:48Z,arvindsharma007,"""Quite an odyssey"": NASA astronauts speak after historic splashdown in SpaceX capsule https://t.co/WolJCSm0X9 via @YouTube 
#NASA #SpaceX #Astronauts #BobBehnken #DougHurley #Splashdown",FALSE
1290172664145776640,62,2020-08-03T06:28:28Z,FBresky,"A great shot of the #Splashdown! @AstroBehnken
 &amp; @Astro_Doug—welcome home! #NASA #SpaceX https://t.co/tvedgA886b",FALSE
1290168379760939011,63,2020-08-03T06:11:26Z,CufflinxMusic,"We finally sent two humans in the space and got them back without any incident. This is one event every one can be proud of. #SplashDown 
#dragons #Astros #faceyourart https://t.co/fo9pTjqHCX",FALSE
1290067055664799744,64,2020-08-02T23:28:49Z,CufflinxMusic,"The most calming music on earth. Embrace the quiet as turmoil lies ahead. #SplashDown #BBNaija 
https://t.co/b4yCuNuaKP",FALSE
1290168294196916226,65,2020-08-03T06:11:06Z,C0ding_,"Welcome back to Planet Earth @AstroBehnken and @Astro_Doug. 

#SplashDown https://t.co/rmfZkjc4nI",FALSE
1290074632125468672,66,2020-08-02T23:58:55Z,SharonRao,Perhaps we as a people and planet are more connected than we think and we could all do with a little #silverlining right now! 🌍 #SplashDown https://t.co/dhIypQJehv,FALSE
1290167757120536578,67,2020-08-03T06:08:58Z,SharonRao,WHY: Perhaps because we as a people and planet are more connected than we think and we could all do with a little #silverlining right now! 🌍 #SplashDown https://t.co/aOfWxm57HM,FALSE
1290162769807831040,68,2020-08-03T05:49:09Z,Gregoriancant,"I would have said: ""And why is that?"" #SpaceX #DougandBob #Splashdown https://t.co/FIpUxDDrak",FALSE
1290155766523944961,69,2020-08-03T05:21:19Z,Gregoriancant,"I heard some random boats were in the area, which isn't supposed to happen. If they were unplugged, you have to wonder if they lent a hand in assuming the Titanic sank. #SpaceX #Splashdown https://t.co/wocJfiLhyk",FALSE
1290072948116611077,70,2020-08-02T23:52:13Z,scienceat60,Successful #splashdown. Welcome back to plant Earth @AstroBehnken and @Astro_Doug. Well done @SpaceX and @NASA. Congratulations to all who made this possible despite the #pandemic. https://t.co/hjcj5sO86y,FALSE
1290161703678664706,71,2020-08-03T05:44:54Z,scienceat60,@Astro_Doug on his journey back to the Earth after #splashdown https://t.co/HCxmGPV3BX,FALSE
1290010646382223360,72,2020-08-02T19:44:39Z,latestly,"#NASASpaceXDemo2 Mission: Astronauts #DougHurley And #BobBehnken Successfully Return to Earth For 1st #Splashdown in 45 Years (Watch Video)
#SpaceX #NASA #Demo2Mission #ElonMusk 
@NASA @elonmusk @SpaceX 
https://t.co/XqaacY1nGM",FALSE
1290160734660202499,73,2020-08-03T05:41:03Z,latestly,"SpaceX Capsule and NASA Crew Make 1st Splashdown in 45 Years, Tourist Flights Possible Next Year
https://t.co/FX28IPovI2
#SpaceX #NASA #SplashDown #ElonMusk @NASA @SpaceX",FALSE
1290158476237238278,74,2020-08-03T05:32:05Z,LetsPlayPreK,"After the #splashdown excitement my boys &amp; I roasted s’mores waiting for the moon to rise high enough to use our telescope. It was worth the wait (old blurry phone, but still amazing!) #fullmoon https://t.co/ELwGvCfWI0",FALSE
1290158150092349441,75,2020-08-03T05:30:47Z,spaceaintvacuum,Historical Dragon's #splashdown starts a new era for private companies in Space Exploration and beyond. Huge congratulations to @SpaceX and @elonmusk,FALSE
1290157383411326978,76,2020-08-03T05:27:44Z,DF93201,"""NASA we have Monday in sight"" ""copy, brace its #MondayMorning its &amp; pretty shitty down here"" ""copy #NASA we may leave the #SplashDown till #Tuesday then "" 😉

In other news from #NorthWales I'd like to start the weekend again but without all the crappy #Covid_19 bits please 😷 https://t.co/AjsaMGjVjU",FALSE
1290157307452506113,77,2020-08-03T05:27:26Z,Asht_art,#splashdown A new era of human spaceflight. #NASA @SpaceX https://t.co/NvnZ64IowP,FALSE
1290157250070237184,78,2020-08-03T05:27:13Z,3Neelkenya,First picture of NASA astronauts after historic Crew Dragon splashdown https://t.co/IvUfRUjXbb #LaunchAmerica #SplashDown #cabincrew https://t.co/V3cNPffNvR,FALSE
1290156383690612737,79,2020-08-03T05:23:46Z,ELENAEM63873348,"@USCG @SpaceX @NASA @elonmusk 
wtfh? #SplashDown You couldn't have had local boat patrols to ensure the safety of our astronauts? What kind of fucking written excuse was that? Fucking NASA has a fleet, SpaceX has a fleet Y'all REALLY put our guys IN DANGER! You fucking assholes! https://t.co/TXD4Fh7e8O",FALSE
1290005544065875968,80,2020-08-02T19:24:23Z,JoannMoretti,"We used our new pizza oven to celebrate the #SplashDown 

#SundayFunday 

@rwang0 @enricomolinari @FrRonconi @antgrasso @LindaGrass0 https://t.co/IcvtfSlQTg",FALSE
1290156308415512581,81,2020-08-03T05:23:28Z,JoannMoretti,"Just amazing! 

#SplashDown #SpaceX #dragoncrew #STEM #Congratulations @elonmusk @SpaceX @NASA https://t.co/OvwdH63iDA",FALSE
1290155846127824897,82,2020-08-03T05:21:38Z,Lordremo,"Welcome back to Earth... it's August, alright!
#Splashdown #August #Covid_19 @SpaceX @elonmusk https://t.co/H4aaqn0mbs",FALSE
1290155520595091459,83,2020-08-03T05:20:20Z,ChristinaWTong1,"SPLASHDOWN! In Honor of Today’s Historic Return to Earth, I completed my “International Space Station” Virtual Run Benefiting “The Center for the Advancement of Science in Space!” 🚀 🌎 🪂 💦 @Space_Station @Astro_Doug @AstroBehnken @SpaceX #Splashdown @ISS_CASIS @VirtualStrides https://t.co/GPfzpxyqa8",FALSE
1290155431562604544,84,2020-08-03T05:19:59Z,hihansraaj,"#SPLASHDOWN! 
Awesome. 
Just amazing to be able to have been able to watch this mission from launch to return home.🚀

Congrats, @SpaceX @NASA, @AstroBehnken, @Astro_Doug, and @elonmusk! 
#LaunchAmerica #DragonEndeavour https://t.co/zvNCYZVbp6",FALSE
1290155034328539137,85,2020-08-03T05:18:24Z,DanaWinterTV,"Wanted to tweet ALL DAY about #SpaceX especially because I was covering it 😅 but there was 0 cell signal out there for me!!!!

Anyways, check out my story! I interviewed a possible, future astronaut 👀👀

#SpaceXDragon #SplashDown https://t.co/f3YWaq9PiC",FALSE
1290154590524960768,86,2020-08-03T05:16:38Z,sntshk,First #SplashDown in 45 years. https://t.co/HhxjptoaJZ,FALSE
1290154349377679360,87,2020-08-03T05:15:41Z,RealPresidentT,"Congratulations to the #SpaceX astronauts for splashing down safely if the Gulf of America. The Mexicans call it the Gulf of Mexico, but we’re going to change that. But those astronauts did a great job on the moon. And it’s a big planet, but they covered it all. #SplashDown",FALSE
1290154261444046848,88,2020-08-03T05:15:20Z,Coach3House,"@TheSpaceGal @ChrisG_NSF @kate_tice They both did an outstanding job today.  Her passion is her superhero strength.  
@SpaceX @NASA @Space_Station #SplashDown",FALSE
1290154188442198018,89,2020-08-03T05:15:03Z,GregTannerMedia,Life Goals: Orbit the Earth for a week and then #SplashDown After that chill at the beach 🏖 ⁦⁦⁦@SpaceX⁩ ⁦@NASA⁩ ⁦ https://t.co/NIXG9RRA7c,FALSE
1290153359387721729,90,2020-08-03T05:11:45Z,punekar,"For those of you who missed it, history was made with @NASA and @SpaceX doing a retro style #SplashDown #space 

https://t.co/hsARDdcRPr",FALSE
1290149077854822400,91,2020-08-03T04:54:44Z,AnkitaDsinha,And here is the picture which I was waiting for.  Congratulations @SpaceX @NASA for wonderful #SplashDown #LaunchAmerica https://t.co/9MxM2ArY6z,FALSE
1290153164285464576,92,2020-08-03T05:10:58Z,AnkitaDsinha,Meet the energetic Dragon Team 👏 #dragons #SplashDown #SpaceX #ElonMusk https://t.co/qmfT8rzfvy,FALSE
1290151161819873280,93,2020-08-03T05:03:01Z,AnkitaDsinha,You words 👏👏👏 well.... Welll after successful #SplashDown now I completely believe that future of civilization is bright 😊 https://t.co/LgizZhNyMq,FALSE
1290151604016967680,94,2020-08-03T05:04:46Z,AnkitaDsinha,@elonmusk You words 👏👏👏 well.... Welll after successful #SplashDown now I completely believe that future of civilization is bright 😊,FALSE
1290149889825898496,95,2020-08-03T04:57:58Z,AnkitaDsinha,"First interview of @Astro_Doug
@AstroBehnken right after their wonderful #SplashDown 😊 go and check it out! You will regret if you missed any part of this interview 🙈
Link is below👇

https://t.co/Th8UVTCK0T",FALSE
1290152696398274560,96,2020-08-03T05:09:07Z,radionewshub,"WATCH: The moment NASA astronauts Robert Behnken and Douglas Hurley landed back on earth - in the first #splashdown in 45 years 🚀

More information about the #SpaceX demonstration mission ➡️ https://t.co/e3wNTQB5gw

#RNHTweets | 📹 @NASA https://t.co/J0N8K9EkiD",FALSE
1290151820602433536,97,2020-08-03T05:05:38Z,LeDouxTK,@realDonaldTrump Pretty cool that space exploration is back #SpaceX #SplashDown,FALSE
1290151132061265920,98,2020-08-03T05:02:54Z,UltimateThunde7,"Have a look at the science  News covering the country's top 5
https://t.co/i1TZY8kDSE 

#ultimatethunder #UT  #news #currentaffairs #top5   #retro-style #parachuting #mesmerising #astronauts #splashdown #phenomenon #witnessed #returned #dramatic #undocked",FALSE
1290150579637874688,99,2020-08-03T05:00:42Z,theESTONtweets,When you see your ex out in the crowd of perhaps one of your most historic speeches yet @elonmusk #SpaceX #SplashDown https://t.co/jTEfZ3b89B,FALSE
1290149885715472387,100,2020-08-03T04:57:57Z,coolcancash,"#cnn @globalnews  #SpaceX #SplashDown is just going back to the old school way but expected for Bob and Doug a couple of hosers, but there must be a better way than dropping into the ocean",FALSE
1290148816373440514,101,2020-08-03T04:53:42Z,Mar_Ex,NASA Astronauts Complete First Manned Splashdown Since 1975 #nasa #splashdown #spacex @spacex #maritime https://t.co/6MZiJFS9s5 https://t.co/cy2Ajx0wIQ,FALSE
1290148358246428673,102,2020-08-03T04:51:53Z,AnnabelGurwitch,#SplashDown and the astronauts take a look at what's happening in the US and get back into the capsule.,FALSE
1290146232698986496,103,2020-08-03T04:43:26Z,Subhasm57090936,Splashdown @elonmusk  best experience ever seen . Huge respect  sir. Wel come home to the best astronauts.  #NASA @Astro_Doug @AstroBehnken #SpaceXDragon #SplashDown,FALSE
1290145044821757955,104,2020-08-03T04:38:43Z,HellCatF6F,Bob and Doug returning home safely  #CrewDragon #Astronauts #SpaceX #SplashDown #SpaceDads https://t.co/oRG3FCxCQB,FALSE
1290144817050263552,105,2020-08-03T04:37:48Z,olajideobe,"NASA astronauts Bob Behnken and Doug Hurley would be talked about for many decades to come. Congrats to the duo on their safe return to earth after a 64day sojourn to the outer space. 
#SpaceX #SpaceXDragon #SplashDown #NASA #ElonMusk",FALSE
1290144387071008768,106,2020-08-03T04:36:06Z,Hillary_PR,Welcome home #BobAndDoug #SpaceX #SplashDown https://t.co/AP8YdT1BC6,FALSE
1290007000827355136,107,2020-08-02T19:30:10Z,caa1000,"The moment a non authorized boat with a #Trump campaign flag hoovers around the #SpaceX #DragonCrew capsule following historic #SplashDown in the #GulfOfMexico near #Pensacola #Florida.
 https://t.co/KLZKhDeyMZ",FALSE
1290017664501456897,108,2020-08-02T20:12:33Z,caa1000,Hello @Astro_Doug!  #SpaceX #CrewDragon #SplashDown https://t.co/2CImEXA1ff,FALSE
1290021078383788032,109,2020-08-02T20:26:07Z,caa1000,Say something #ElonMusk...  Oh wait...  #SpaceX #DragonCrew #SplashDown https://t.co/X3jT3IokS8,FALSE
1290143223843717121,110,2020-08-03T04:31:28Z,caa1000,I made this tweet viral...  15k views and is all because of the #SpaceX #CrewDragon #SplashDown and a #Trump campaign flag photo bombing the historic moment...  This was near #Pensacola...  At #CapeCanaveral you won't see this! 🤷‍♀️ https://t.co/mjBJI4PO5x,FALSE
1290005266356789251,111,2020-08-02T19:23:17Z,caa1000,A #MAGA boat shows up to welcome the #CrewDragon!  Nice! #SpaceX #SplashDown 😆 https://t.co/0SfZcC5OYl,FALSE
1290004663266238465,112,2020-08-02T19:20:53Z,caa1000,Lifted #DragonCrew capsule out of the water.  #SplashDown #SpaceX https://t.co/VE941v7swQ,FALSE
1290018823790182401,113,2020-08-02T20:17:09Z,caa1000,Wow!  She just broke down at the end of the live stream from #SpaceX #DragonCrew #SplashDown!  😢 https://t.co/ug1wzyp8K3,FALSE
1290143061587013632,114,2020-08-03T04:30:50Z,BarbraNystrom,@maximaxoo Case proven! #SplashDown,FALSE
1290142568676601856,115,2020-08-03T04:28:52Z,OfficialTusshar,"Welcome back home Bob and Doug🏠
@AstroBehnken @Astro_Doug 
#LaunchAmerica #CrewDragon #SplashDown https://t.co/zUkZbugqx0",FALSE
1290141607224893440,116,2020-08-03T04:25:03Z,ThatDylanDavis,"#splashdown !

Nasa SpaceX crew return: Dragon capsule splashes down https://t.co/R0iPUEp6dv",FALSE
1290139686183112705,117,2020-08-03T04:17:25Z,jostacon,"Today's Dragon Splashdown was filmed with laptop webcam quality and video transmission similar to 3G speed.

It's 2020 @SpaceX @NASA : we deserve better streaming quality for these humanity milestones in the future.  #SplashDown #SpaceX #NASATV #NASALive",FALSE
1290049465588387840,118,2020-08-02T22:18:55Z,realslyfoxninja,"@ProjectLincoln please tweet about the morons at today's #SplashDown that put the entire recovery effort at risk, especially that moronic Trump supporter. Hypergolic fuel kills.",FALSE
1290048802364067840,119,2020-08-02T22:16:17Z,realslyfoxninja,The amount of people that don't understand what these  moronic boaters violated did by violating the exclusion zone put forth by the Coast Guard is staggering. Drive on to an active runway and see what happens. Hypergolic fuel kills. #SplashDown,FALSE
1290137165226106880,120,2020-08-03T04:07:24Z,realslyfoxninja,"To everyone that think 12 nautical miles is international waters, you're not very smart.  https://t.co/GauS098l3M #SpaceX #SplashDown",FALSE
1290038535123120128,121,2020-08-02T21:35:29Z,realslyfoxninja,"@QueTimothy @yyallmad He was an idiot, he was violating the exclusion zone. The boaters put themselves and the entire recovery effort in danger. #MAGAMORONS #SplashDown",FALSE
